Inspection_ID,DBA_Name,AKA_Name,License ,Facility Type,Risk,Address,City,State,Zip,Inspection_Type,Results,Violations,x,y,Location,Inspection_Dates,Failed_Times
505374,CHRIST THE KING JESUIT COLLEGE PREPARATORY SCHOOL,CHRIST THE KING JESUIT COLLEGE PREPARATORY SCHOOL,2040639,School,Risk 1 (High),5088 W JACKSON BLVD ,CHICAGO,IL,60644,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
NOTED EVIDENCE OF 15 MICE DROPPINGS IN PUMP ROOM NEXT TO KITCHEN, FLYING INSECTS IN 1ST FLOOR WOMENS WASHROOM 40 INSECTS. 
ALSO NOTED ABOUT 3 OUTER EXIT DOORS NOT RODENT PROOF ABOUT A 1/4 INCH OPENING ALONG BOTTOM OF ALL DOORS. REPAIR DOORS, REMOVE ALL DROPPINGS AND FLYING INSECTS. 
CITATION ISSUED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
DETAIL CLEAN FLOORS THROUGHOUT ALONG WALLS AND IN CORNERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
SEAL ALL CRACKS HOLES, OPENINGS ON WALLS THROUGHOUT, PREVENTING INSECT ENTRANCE AND HARBORAGE. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: None of the operations connected with food establishments shall be conducted in any room used as living or sleeping quarters. 
PROVIDE A SELF CLOSING DEVICE ON EMPLOYEE'S WASHROOM DOOR. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Cleaning equipment shall be properly stored away from food, utensils, equipment, and clean linens. 
NOTED SOME STORAGE AREAS NOT ORGANIZED, ORGANIZE SAME AND ELEVATE ALL ARTICLES 6 INCHES FROM FLOOR.",41.87679539,-87.75283324,"(41.87679539244361, -87.7528332352394)",5/16/11,1
363352,Christopher School,CHRISTOPHER SCHOOL,30031,School,Risk 1 (High),5042 S Artesian AVE ,CHICAGO,IL,60632,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.OBSERVED A INCOMPLETE PEST CONTROL LOG BOOK.NO COPY OF STATE LICENSE PEST CONTROL,NO MSDS REPORTS,NO MAP.ALSO DOORS NOT TIGHT FITTING DOOR #4,#7,ROOM 300 (W),COURT YARD (S),ALSO OBSERVED WHAT APPEARS TO BE BAGS OF RODENTICIDE ON FLOOR IN OLD EMPLOYEES BREAK ROOM & BOILER ROOM.MUST PROVIDE A COPY OF STATE LICENSE,MAP,MSDS.REMOVE RODENTICIDE,RODENT PROOF DOORS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 10/22/10. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: A separate and distinct offense shall be deemed to have been committed for each Minor violation that is not corrected upon re-inspection by the health authority.PREVIOUS MINOR VIOLATIONS FROM REPORT #60470 5/3/10 NOT CORRECTED #32 MUST REMOVE RUST FROM SHELVING UNITS IN WALK IN COOLER.#35 MUST SCRAPE & PAINT PEELING PAINT ON WALLS IN LUNCH ROOM.MUST REPLACE STAINED CEILING TILES IN LUNCH ROOM.MUST ADJUST DOOR SWEEP ON DOORS IN LUNCH ROOM & GYM.#41 MUST ELEVATE & ORGANIZE ARTICLES OFF OF FLOOR & AWAY FROM WALLS IN BASEMENT & STORAGE ROOMS IN SAME AREAS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.MUST REMOVE RUST FROM LOWER CABINETS IN HOME ECONOMICS ROOM.MUST CAULK HAND SINK IN LOADING DOCK TOILET ROOM. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.MUST CLEAN STAFF REFRIGERATOR.MUST DEFROST MILK COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.MUST REPLACE DAMAGED & MISSING FLOOR TILES IN PREP AREA & STAFF BREAK ROOM.FLOOR TILES IN AREA ARE ASBESTOS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.MUST SCRAPE & PAINT PEELING PAINT ON WALLS IN FOOD STORAGE AREA,HALL WAY ROOM 405 & LOADING DOCK TOILET ROOM.MUST REPAIR OR REPLACE DAMAGED WALLS IN LOADING DOCK TOILET ROOM & OUTSIDE OF ROOM 405,& WHERE NEEDED,CRACKED WALL IN LUNCH ROOM,STAINED CEILING TILE IN HOME ECONOMICS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces.MUST REPLACE BURNT OUT LIGH BULB IN GYM BOY'S & GIRL'S. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.MUST ADJUST FAUCET HANDLES ON HAND SINKS IN TOILET ROOMS BOY'S (N),HOME ECONOMICS,LOW WATER PRESSURE AT GYM (G).MUST REPAIR OR REPLACE LEAKY FAUCETS AT HUTCH IN NURSES STATION,LEAKY TOILET IN (G)104.MUST PROVIDE VENTILATION HOOD OVER STOVES IN HOME ECONOMICS ROOM OR REMOVE.",41.8016744,-87.68564411,"(41.80167440247965, -87.68564410905982)","05/02/2014, 03/19/2013, 10/22/2010",3
529453,CICS AVALON PARK/SOUTH SHORE,CICS AVALON PARK/SOUTH SHORE,2255640,School,Risk 1 (High),1501 E 83RD PL ,CHICAGO,IL,60619,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.OBSERVED EVIDENCE OF IMPROPER PEST CONTROL. RODENT/MICE DROPPINGS ON PREMISES (14) IN TEACHERS LOUNGE ON FLOORS AROUND STORAGE AND BEHIND REFGERATOR,10,DROPPINGS IN PALLET AND EQUIPMENT IN ENGINEERS STORAGE ROOMS.MUST CLEAN AND SANITIZE AREAS.ALSO TWO ENTRY DOORS NOT RODENT PRROFED AT BOTTOM AREA,1/4 INCH  ACCESSIBLE AREAS(EXIT DOOR NEAR LUNCHROOM MANAGER OFFICE AND ENTRY DOOR/NORTH IN GYM ROOM.MUST REPAIR. RECOMMEND PEST SERVICE.SERIOUS CITATION ISSUED 7-38-020. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.PEELING PAINT ON PIPES IN LUNCHROOM.MUST REPAIR. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.ELEVATE STORAGE OFF FLOORS IN TEACHER LOUNGE AT LEAST 6-INCHES.",41.74315245,-87.58788286,"(41.7431524490724, -87.58788286469822)","10/29/2012, 12/14/2011",2
612460,CICS CHICAGO QUEST,CICS CHICAGO QUEST,2138651,School,Risk 1 (High),1443 N Ogden (732W) ,CHICAGO,IL,60610,Canvass,Fail,,41.90778092,-87.6455312,"(41.907780920632895, -87.64553120069333)","09/06/2011, 09/01/2011",2
537838,CICS LLOYD BOND,CICS LLOYD BOND,2467700,School,Risk 2 (Medium),13300 S LANGLEY ,CHICAGO,IL,60827,Canvass,Fail,,41.6536366,-87.60507067,"(41.65363660026574, -87.60507067062306)",10/24/11,1
233441,CICS LONGWOOD,CICS LONGWOOD,1981778,School,Risk 1 (High),1309 W 95TH ST ,CHICAGO,IL,60643,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
FOLLOWING DOORS NOT RODENT PROOFED:  CORRIDOR DOOR NEAR KITCHEN 1/4' GAP ON BOTTOM OF DOOR, EXIT #9 1/4' GAP ON BOTTOM OF DOOR, EXIT #11 1/2' GAP IN MIDDLE OF  RIGHT DOORS, EXIT #13 1/4' GAP ON BOTTOM OF DOOR, BREEZEWAY DOOR 1/4' GAP ON LEFT BOTTOM OF DOOR, RAMP EXIT DOOR 1/4' GAP IN MIDDLE OF DOORS.  SEAL ALL OUTER OPENINGS ON ALL DOORS TO PREVENT PEST ENTRY. OBSERVED 5 MICE DROPPINGS ON BOTTOM SHELVES IN DRY STORAGE AREA, 6 MICE DROPPINGS IN 1ST FLOOR JANITOR CLOSET NEAR MAIN ENTRANCE.  CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS.  SERIOUS VIOLATION 7-38-020 CITATION ISSUED H59626 COURT DATE 6-17-10 AT 10 AM 400 W SUPERIOR ROOM 107 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
REMOVE MILK CRATES OFF FLOOR AND PROVIDE SHELVING FOR FOOD STORAGE.  SEAL LOOSE GASKET ON MILK COOLER IN STORAGE NEAR OFFICE.  PAINT SHELVES IN DRY STORAGE AREA (CHIPPED PAINT). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
SHELVES NEED CLEANING IN DRY STORAGE AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
FLOORS NEED CLEANING BEHIND REACH-IN COOLERS IN KITCHEN (FOOD DEBRIS), JANITOR CLOSETS AND STORAGE AREAS.  REMOVE STOCK AND CARDBOARD BOXES OFF FLOOR IN HALLWAY NEAR KITCHEN.  SEAL OPENINGS IN FLOOR AROUND ALL DRAINS AND PIPE FITTINGS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
SEAL ALL OPENINGS, CRACKS, CREVICES IN WALLS AND CEILINGS AROUND PIPE FITTINGS IN ALL AREAS, BEHIND REACH-IN COOLERS, AROUND LIGHT FIXTURE ABOVE 2-COMP SINK IN KITCHEN, FOOD STORAGE AREAS ETC.  REPLACE MISSING AND DAMAGED CEILING TILES IN DINING AND HALLWAY AREAS. CEILING NEED CLEANING ABOVE STEAM TABLES (DUST BUILDUP).  REMOVE PEELING PAINT ON WALLS AND CEILINGS IN WASHROOM AND HALLWAY AREAS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
REPAIR LEAK UNDER RIGHT SINK IN GIRLS WASHROOM NEAR KITCHEN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. 
ORGANIZE ALL STORAGE AND JANITOR CLOSETS.  REMOVE LIGHTER FLUID AND DISINFECTANT CLEANER AWAY FROM FLOUR IN DRY STORAGE AREA.",41.72119388,-87.65577682,"(41.72119387586951, -87.65577682324725)","04/11/2014, 12/08/2011, 03/25/2011, 12/08/2010, 12/01/2010, 05/03/2010",6
469224,CICS LOOMIS,CICS LOOMIS,1981776,School,Risk 1 (High),9535 S LOOMIS ,CHICAGO,IL,60643,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: MICE ACTIVITY (OVER 100 DROPPINGS) NOTED IN STORAGE CLOSETS (IN IT CLOSETS 124A, 124B, SCIENCE & ART CLOSETS). INSTD TO CLEAN ALL AFFECTED AREAS. HOLES NOTED AROUND PIPING IN CEILING & WALLS IN SAME AREA. SEAL ALL HOLES TO PREVENT ENTRY/HARBORAGE. MAIN DOUBLE FRONT ENTRANCE DOORS NOT RODENT PROOF APPROX. 1/4 INCH GAP INBETWEEN. INSTD TO RODENT PROOF DOOR, SO AS TO BE TIGHT FITTING AND NO DAYLIGHT TO BE SEEN. CITATION ISSUED 7-38-020 SERIOUS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLUTTER IN ALL STORAGE CLOSETS (EXTREME CLUTTER IN IT CLOSETS). INSTD TO REMOVE ANY UNNECESSARY ARTICLES AND ORGANIZE. ELEVATE ALL STOCK 6 INCHES AND AWAY FROM WALLS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN ALL VENTS AND LIGHTSHIELDS IN TOILET ROOMS, FREE OF DUST/DEBRIS.",41.72025066,-87.65752453,"(41.72025066493471, -87.65752453407546)",12/1/10,1
1106381,CICS NORTHTOWN ACADEMY,CICS NORTHTOWN ACADEMY,2066713,School,Risk 1 (High),3900 W PETERSON ,CHICAGO,IL,60659,Complaint,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND  ONE AND HALF CHEESE PIZZA STORED UNDER THE HOT LAMP UNIT AT TEMP OF120F TO 122F. NO PROOF OF TIME AND TEMPERATURE LOG PROVIDED.CERTIFIED FOOD HANDLER STATED FOOD WAS PURCHASED YESTERDAY.EXPLAINED HOT HOLDING UNIT IS TO HOLD HOT FOOD AT TEMP OF 140F AND ABOVE, NOT A REHEATING UNIT.FOOD DISCARDED AND DENATURED.POUND 6,VALUE 16. 
CRITICAL VIOLATION: 7-38-005(A) | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO SOAP NOR PAPER TOWEL PROVIDED AT EXPOSED HAND SINK IN THE SECOND PREP AREA WERE PIZZA IS STORED AND SERVED TO STUDENTS.INSTRUCTED TO PROVIDE IT. CRITICAL VIOLATION:7-38-030 | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED EVIDENCE OF RAT DROPPINGS IN DIFFERENT LOCATIONS OF MAIN KITCHEN:UNDER THE PREP LINE,ON TOP THE UNUSED EQUIPMENT,UNDER THE PREP TABLE;ALONG THE WALL AND  SIDES OF WALK-IN COOLER,ALSO OBSERVED GNAWED FOAM AROUND THE PIPE AT SAME AREA. RAT DROPPINGS WERE OBSERVED ALSO IN REAR FOOD STORAGE AREA,IN MOP SINK BEHIND THE BROOM SOUTH -EAST CORNER; IN DINING AREA BY THE MILK CHEST COOLER,NORTH WEST CORNER. WE OBSERVED RAT DROPPINGS AT SECOND PREP AREA(PIZZA AREA),UNDER THE TRAY LINE, UNDER EQUIPMENT AND BEHIND THE UNUSED METAL PORTABLE FOOD CARTS. MICE DROPPINGS WERE OBSERVED ON TOP THE LEDGE OF INSIDE OF PREP LINE OF UNUSED EQUIPMENT WHICH IS LOCATED IN THE KITCHEN, 60 OR MORE RAT DROPPINGS AND 20 MICE DROPPINGS ON PREMISES. INSTRUCTED TO REMOVE DROPPINGS SANITIZE AREA MENTIONED. INSTRUCTED TO RODENT/INSECT PROOF DOOR AT BOILER ROOM, AND ANY OTHER DOORS.(SAME LEVEL OF THE KITCHEN). 
CRITICAL VIOLATION:7-38-020 | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS NOT CORRECTED FROM 6-9-2011,INSPECTION#596251 
#35- HOLES ALL OVER THE WALLS BY THE WASHBOWL SINKS IN BOYS WASHROOM,2ND FLOOR. MUST SEAL ALL THE HOLES. CEILING VENT IN TEACHERS WASHROOM IST FLOOR WITH DUST BUILT UP. MUST CLEAN IN DETAIL AND MAINTAIN. 
#37-MUST INSTALL SELF CLOSING DEVICE ON DOOR OF  DIRECTOR OFFICE AND MAIN OFFICE WASHROOM, AND TEACHERS WASHROOM 2ND FLOOR. 
SERIOUS VIOLATION: 7-42-090 | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION UPGRADED TO SERIOUS VIOLATION # 29 | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: VIOLATION UPGRADED TO A SERIUOS VIOLATION# 29 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE PLASTIC POP CRATE THROUGHOUT THE PREMISES,USE A RAISED SHELF TO STORE FOOD OR OTHER ITEMS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REPLACE MISSING FLOOR TILES AT SECOND PREP AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE MISSING CEILING TILES IN HALLWAY BY THE KITCHEN. SEAL HOLES ON WALL/ CEILING BY THE HOOD IN THE KITCHEN. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: REMOVE FOOD DEBRIS INSIDE THE MICROWAVE AND MUST REMOVE PAPER AND OTHER ITEMS INSIDE THE TOASTER LOCATED AT DINING AREA.",41.99027209,-87.72653468,"(41.990272088617644, -87.72653467751327)","08/29/2014, 11/29/2012, 11/27/2012",3
545661,CICS PRAIRIE,CICS PRAIRIE,1980936,School,Risk 1 (High),11530 S Prairie AVE ,CHICAGO,IL,60628,Canvass,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN HOOD ABOVE COOKING EQUIPMENT.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST REPLACE WORN BASEBOARDS ALONG WALLS IN PREP AREA UNDER 3 COMPARTMENT SINK AND AROUND HOT WATER HEATER.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REMOVE PEELING PAINT FROM WALLS IN MOP SINK CLOSETS. | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: NO HOT RUNNING WATER IN WASHROOMS ON THE PRIMARY SIDE OF BUILDING. (STUDENT & STAFF)  MUST PROVIDE HOT RUNNING WATER AT ALL SINKS.  SERIOUS CITATION ISSUED 7-38-030  | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OUTER OPENINGS NOT PROTECTED.  FOUND WINDOW BROKEN IN WOMENS WASHROOM ADJACENT TO STUDENT DINING AREA AND PREP KITCHEN.  ALSO NOTED SCREENS WITH LARGE MESH ON WINDOWS IN THE DRY STORAGE CLOSET AND WOMENS WASHROOM THAT ARE NOT INSECT AND RODENT PROOF.  MUST REPAIR WINDOW AND PROVIDE SMALLER MESH SCREENS AND MAKE WINDOWS INSECT AND RODENT PROOF.  SERIOUS CITATION ISSUED 7-38-020.",41.68444316,-87.61692508,"(41.68444316245153, -87.61692508492162)","10/24/2014, 10/03/2013, 09/12/2012, 12/16/2011, 12/02/2011",5
606454,CICS RALPH ELLISON,CICS RALPH ELLISON,2247640,School,Risk 1 (High),1817 W 80TH ST ,CHICAGO,IL,60620,Canvass,Fail,"26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: NO HOT/WARM/TEPID WATER AT WASHBOWLS IN WASHROOMS FOR STUDENTS OR AT EXPOSED HAND SINK BY 3 COMPARTMENT SINK IN FOOD PREP AREA, OR AT EXPOSED HAND SINK ON FRONT SERVICE LINE -MUST REPAIR-CITATION ISSUED-SERIOUS 7-38-030. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN THE INTERIOR OF LARGE MICROWAVE OVEN IN TEACHER'S LOUNGE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOORS ALONG WALL BASES, IN CORNERS, UNDERNEATH HEAVY EQUIPMENT(INCLUDING UNDERNEATH SINK IN TEACHER'S LOUNGE & MOP SINK CLOSETS) WHERE NEEDED. ALL  LARGE CONTAINERS OF WATER IN TEACHER'S LOUNGE MUST BE STORED ELEVATED 6 INCHES OFF FLOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPAIR BOTTOM OF EXIT DOOR LEADING DOWN TO LOWER LEVEL. CLEAN WALLS AND CEILING VENTS IN STUDENT WASHROOMS WHERE NEEDED.  | 6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: OBSERVED AN EMPLOYEE WASH HANDS IN EXPOSED HAND SINK BY 3 COMPARTMENT SINK IN COOL WATER-CITATION ISSUED-CRITICAL - 7-38-010(A)",41.74835504,-87.66897348,"(41.74835503664928, -87.66897347509745)",10/25/11,1
1385245,CICS WEST BELDEN CAMPUS,CICS WEST BELDEN CAMPUS,1980884,School,Risk 1 (High),2245 N MCVICKER AVE ,CHICAGO,IL,60639,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED MORE THAN 30 RODENT DROPPINGS SCATTERED IN VARIOUS AREAS SUCH AS ON LOWER SHELF OF CABINET IN DISH WASHING AREA & ON FLOOR BEHIND SAME,ON FLOOR BEHIND TABLE IN BOILER ROOM & MOTOR OF SMALL REFRIGERATOR IN BOILERROOM.ALSO NORTH,MAIN ENTRY & BOILERROOM DOORS NOT TIGHT FITTING,MUST REMOVE DROPPINGS,CLEAN & SANITIZE AREAS.RODENT PROOF DOORS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 4/11/14.(SERIOUS 7-38-020) | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE A SIGN ON BASEMENT BOYS TOILETROOM DOOR.MUST REPAIR OR REPLACE WORN DOOR GASKETS ON 2- DOOR COOLER. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN INTERIOR PANEL OF ICE MACHINE & ROLLING CART. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOOR ALONG WALLBASES IN PREP AREA.MUST SCRAPE & PAINT PEELING PAINT ON FLOOR IN PREP AREA & DRY FOOD STORAGE AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST SCRAPE & PAINT PEELING PAINT ON WALL BEHIND MILK COOLER. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE BURNTOUT LIGHT BULB IN LUNCHROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST ELEVATE,ORGANIZE ARTICLES OFF OF FLOOR & AWAY FROM WALLS IN BOILERROOM,1ST & 2ND FL. MOPSINK CLOSETS.",41.92167549,-87.77671136,"(41.921675488910864, -87.7767113569357)","04/21/2014, 04/11/2014",2
